post_url,username,date,comment
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,puji_wulandarii,2025-11-11,"Mertuaku start makan jam pagi,biasanya sampe dhuhur bisa makan x.padahal beliau diabetes,habi makan gk ngapa²in cuman rebahan doang kemudian tidur. Bangun tidur makan,tidur lagi,begitu seterusnya 🥲 Pdhl sehat,masih bisa jalan dan aktivitas lain,tapi katanya ngantuk dan capek"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,silviakresna,2025-11-16,"Orang diabet emang suka ngantukan kk, bujuk mertuanya buat sering jalan pagi."
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,puji_wulandarii,2025-11-16,"Udah sering ku bilang biar berjemur dan jalan pagi,tapi katanya capek trs ngantuk,badan sakit semua. Ya gmna gak sakit semua makan sehari lebih dari x,blm cemilannya tapi gk mau gerak 🥲 Pisang setandan juga sehari bisa habis"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,joko.trisnanto,2025-11-11,"Gula gr.... maksudnya % glukosa atau termasuk juga asupan karbohidrat lain : roti, nasi, mie...? gr gula eq sekitar kal saja..."
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,mei_suwastini,2025-11-11,"Dok, bagaimana dengan aktivitas Dok? Merujuk pada kalori yg diperlukan untuk aktivitas sehari kalori untuk orang dewasa. Berapa gram gula/glukosa yg dipecah untuk menghasilkan energi sebesar kalori?"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,jeng_bayik,2025-11-11,kalori itupun kyknya salah deh y
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,ikae78,2025-11-17,"Alhamdulillah dok, aq sama anak ku udh aware soal membaca Tabel Nutrisi sblm membeli makanan atau minuman kemasan 😊"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,soundgrass,2025-11-11,"Slama ini aku ngerasa aman"" aja kalau makan krena merasa real food dan g prnah minum kmasan / snack. Tpi Pas coba tracking kalori dan makronutrisi nya ternyata rata"" harian aku mengkonsumsi gula sekitar gr, bhkan prnah lebih dri gr 😭😭😭., Lumayan sulit juga ternyata mengurangi, skrg buah ga cocok bgt kalau dijadiin camilan.."
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,hilwafitri11,2025-11-11,Tapi kalau ga salah manisnya buah itu beda yaa. Manis gula itu fruktosa+serat. Kalau manis gula buatan itu sukrosa jadi dampaknya juga beda ke tubuh
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,soundgrass,2025-11-11,"Iya betul kak beda, tapi anjuran who batasan gula harian ttp terhitung gr mau itu gula fruktosa / sukrosa., dan untuk sukrosa sndiri juga gaboleh tok gr, tpi dibatasi sampai / gr gitu.."
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,hilwafitri11,2025-11-11,Makanya kalau diet disuruh kurangi gula biar gak berubah jd lemak yaa dok. Sedih banget dua minggu yg lalu kehilangan salah satu anggota keluarga karena DM yang sudah komplikasi. Semoga bisa jd pelajaran
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,bundanya_dahayu,2025-11-17,"Dok, saya jrng sekali minum minuman kemasan, kalo pas lemes dan pusing, minum teh manis kmudian agak segeran, apakah krn kurang gula ya, kdng gula darah antara - an, saya ga tiap hari minum minuman manis, paling minum madu..itu gimana ya dok..."
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,fadilasahupala_,2025-11-11,"Dok, bahas tentang asam lambung dok 🙏🏼😊"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,ramelia_pitaloka,2025-11-11,"Penjelasannya mudah dimengerti dok, makasiiih infonya"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,fbrmrp,2025-11-11,apakah dokter berkenan punya murid tambahan? seru bgt bisa nanya dan dijawab dengan seru jg sm dokter🥹🫶🏻 coba aja dokter dulu jadi guru saya pas smp dan sma
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,aripwijianto,2025-11-16,"Dok, gram tersebut apakah juga termasuk gula yang berasal dari nasi, mie, tepung dan buah?"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,nia_hamdatina,2025-11-12,Dokter jelaskan tentang gula yg menjadi sumber energi
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,muh.fauzan_,2025-11-11,"Punten dok tanya, di situ tertulis insulin menawarkan kelebihan gula ke otak. Nah seberapa besar otak mengonsumsi gula bila dibandingkan otot ? Mana yg lebih baik, otak berfikir keras tp minim olahraga atau olahraga cukup tapi otak jarang dipakai mikir ?"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,kirana_rangga,2025-11-11,Semoga bagian garam juga dibahas oleh pak dokter.
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,How we use these cookies,,
https://www.threads.com/@doccandraho/post/DICswO4N-cp,doccandraho,2025-04-04,"Diabetes bukan semata-mata keturunan (genetik) lagi, pentingnya mengatur gaya hidup sehat, kendalikan berat badan. #kesehatan #kedokteran #edukasi #edukasikesehatan #doccandraho"
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,"KOPI SUSU GULA AREN LO ITU BUKAN ""SELF-REWARD"", TAPI SURAT UNDANGAN CUCI DARAH! Gue kasih paham bedanya Caffeine yang bantu fokus vs Liquid Diabetes yang pelan-pelan bikin Nephron lo pensiun dini. H- Ramadan, saatnya lo audit asupan racun berbalas label ""Kopi kekinian""."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,"Gue sering denger alasan budak korporat: ""Gue butuh yang manis biar nggak ngantuk, ns. Bim."" Realitanya begini: Lo cuma lagi memanipulasi otak lo pake Dopamine Spike dari gula, sambil maksa ginjal lo kerja rodi nyaring limbah kental di darah lo. Gue udah tahun di unit HD, dan gue bisa pastiin, mesin cuci darah nggak se-estetik gelas kopi kekinian lo. Lo ngerasa oke sekarang? Itu cuma karena ginjal lo lagi ""berkorban"" dalam diam sebelum akhirnya Total Failure."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,". HYPERFILTRATION: SAAT GULA DAN KAFEIN BERSEKUTU Secara fisiologis, kafein meningkatkan Glomerular Filtration Rate (GFR), tapi ketika lo campur dg High Fructose Corn Syrup (HFCS), lo menciptakan kondisi Hyperfiltration, gula berlebih memicu vasodilatasi pembuluh darah Afferent ginjal Hasilnya? Tekanan di dalam saringan ginjal lo meledak. Ini bukan soal lo kuat lari km tiap sore, ini soal tekanan mekanis di level seluler yang nggak bisa lo hindari."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,". GLYCATION & THE DESTRUCTION OF BASEMENT MEMBRANE Gula tinggi di darah memicu pembentukan Advanced Glycation End-products (AGEs). Jurnal Kidney International menyebutkan bahwa AGEs ini merusak Basement Membrane pada ginjal saringan utama yang mencegah protein bocor ke urine. Begitu saringan ini ""bolong"" karena proses glikasi dari kopi manis lo, kerusakan itu permanen. No Undo Button."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,". THE OSMOTIC STRESS & DEHYDRATION TRAP Kafein adalah diuretik, dan gula adalah zat Osmotik. Keduanya bekerja sama buat narik air keluar dari sel tubuh lo. Darah lo jadi kental (Hyperviscosity). Data dari Annals of Nutrition and Metabolism menunjukkan bahwa kombinasi ini adalah beban oksidatif tertinggi bagi sel Tubulus ginjal. Lo pikir minum air putih satu gelas setelah kopi itu cukup? Secara hitung-hitungan Fluid Balance, lo masih ""berhutang"" hidrasi ke organ lo."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,"Sertifikasi CBDN gue cukup buat bilang kalau tren ""Kopi Susu"" ini adalah kontributor tercepat kasus gagal ginjal di usia produktif. Mau tau cara benerinnya? ✅ Audit Total Sugar Intake Cek label atau tanya barista lo, Kalau kandungan gulanya di atas gram per porsi, lo sudah menghabiskan jatah gula harian lo dalam satu gelas. Stop di situ."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,"✅ Transisi ke Black Coffee (Single Origin) Mau kafein? Ambil Black Coffee. Tanpa gula, tanpa krimer nabati, Lo dapet Antioxidant tanpa harus nembak ginjal lo pake bom glukosa. ✅ Cek Urine Setelah Ngopi Kalau urine lo berbusa (foamy) dan baunya tajam seperti kopi, itu tanda Glomerulus lo sudah kewalahan. Kurangi atau berhenti total sebelum makin parah."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,"✅ Pre-Ramadan Flush Mulai hari ini, H- Ramadan, stop semua kopi manis. Kasih waktu jam buat ginjal lo melakukan Self-Cleaning dan menurunkan tingkat inflamasi sebelum lo mulai puasa."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,"Lo kerja keras cari uang buat beli kopi mahal, tapi jangan sampe uang itu berakhir buat bayar tagihan rumah sakit karena lo lalai jaga organ paling setia di tubuh lo. Ginjal lo nggak butuh Lifestyle, dia cuma butuh lo berhenti jadi orang yang denial sama kesehatan diri sendiri. The real luxury is a functional kidney,"
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,nursedigital.id,2026-02-17,"Lo masih berani pesen ""Less Sugar"" yang sebenernya tetep aja banyak gulanya itu? Atau lo siap balik ke kopi item demi masa depan? Tulis di kolom komentar, gue tantang lo jujur"
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,rinadw,2026-02-17,Jangan bilang racun dong.... kopi susu gula aren sesekali minum gpp. yg gak boleh itu klo minumnya tiap hari berlebihan
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,ela_laelasarib210el,2026-02-17,"Ya…minum kopi susu, trus cuci darah, ginjal rusak —-> BPJS nggak mau nanggung. Bisa dihitung statistik jumlah penduduk yg akan berkurang? Ya yang sakit. Dikasih arahan pencegahan penyaki sama nakes malah Oon"
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,polymorphism_099,2026-02-17,"Selalu kopi hitam, giling sendiri, tanpa gula. Pertanyaannya: apakah kekentalan kopi mempengaruhi kerja ginjal dan berapa dosis maksimal kopi macam ini (americano/espresso/v drip) per hari?"
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,fahmi_ahmad.08,2026-02-17,"Nah ini sama dengan saya dan sehari bisa habis gram kopi pagi gram tubruk, agak siangan gram v , dzuhur gram americano, sore gram v (kadang engga, malam gram tubruk... Apakah aman atau tidak ya?"
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,ucoktongatbarus,2026-02-17,"Saban hari minum ice kopi kekinian minimal gelas dgn komposisi selera q yakni : sachet kopi nescafe isi gram, ice cube / ice batu, susu uht yg full cream dan topping sdkit bubuk milo. No gula pasir yg hrsnya sendok makan, no skm yg hrsnya , sendok makan penuh, no boba. Hbs aq minum ini ice kopi, ice batunya masih ad aku tambhkn air putih sebanyak tinggi ice batu yg brsisa. Dan ini dah dr ' hingga skrg jika pesan kopi di langganan saban hari.."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,eric_aidil,2026-02-17,Kak klo minum kopi susu nya diganti stevia gimana kak
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,triyo16,2026-02-18,"Warga thread sekalian, yuk biasakan kroscek informasi sebelum dipercayai. Thread ini bagus buat reminder yang suka terlalu banyak minum kopi instan, tapi sebenarnya ngopi susu selama gak tiap hari dan tetap seimbang gak semenyeramkan itu. Salah satu tips cek informasi sekarang ada chat gpt. Gunakan promt ini : ""saya ingin anda berperan sebagai dokter spesialis ginjal dan ahli mengenai metabolisme tubuh.. "" Setelah itu tanyakan mengenai topik di atas. Apakah akan sama jawabannya?"
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,dripcaffcoffee,2026-02-17,Kak maaf mau nanya ini.. Lebih bahaya gula aren atau gula putih kak?
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,martijn0447,2026-02-17,Aku dah berhenti KOPI gara gara BATU GINJAL
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,chiie_24,2026-02-17,penyebabnya kopi/hal lain kak
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,kunikasunnie,2026-02-17,"Kopi buat kesehatan liver, kopi bagusnya kopi item. Tanpa susu kopinya colek GERD. Jadi solusinya apa?😆 Serius nanya.."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,onlyme_20202026,2026-02-17,Kl kopi hitam tanpa gula + susu full fat gimana?
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,faddealahmd,2026-02-17,"padahal bahan²nya semua ada izin BPOM, kan? sama seperti ragam obat & suplemen sintetik yang dikonsumsi tiap hari, pasti suatu saat residu nya juga menumpuk dan timbulkan efek samping bagi organ tubuh yang paling lemah saat itu."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,febriyulianaputri_,2026-02-17,Kopi itam tanpa gula apakah bener aman untuk ginjal kak?
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,wak_alangs,2026-02-18,"Saya percaya dengan hal ini, dari beberapa teman yang dulu suka kopi sachet dan intens, sebagian sudah menunjukkan gejala masalah di ginjal dan ada juga yang sudah menghadap Tuhan. ""Hasil"" dari minum kopi sachet ini tidak setahun dua tahun, bisa atau tahun."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,agussyairofi,2026-02-18,"Lebay amat bjirr. Selagi gak over, gak masalah. Misal total gula dibawah gr/ ml perhari masih aman. Gausa berlebihan. Yang bahaya itu lu minum gelas gula aren full tiap hari, gak minum air putih, gak olah raga, over kalori, kurang tidur, ngerokok lagi."
https://www.threads.com/@nursedigital.id/post/DU2LU7UCWuR,hi_midie,2026-02-17,Bang kalo kopi sachet kaya abc itu kali sehari aman ga bang?
https://www.threads.com/@bloomlab.fiber/post/DTMMTnak2gQ,bloomlab.fiber,2026-01-07,"Kalau punya diabetes (atau sedang jaga gula darah), bukan cuma jenis makanannya yang penting, tapi juga cara olahnya. Contoh sederhananya👇🏻 🥗 Olahan ikan • Ikan goreng (batasi) → lemak tambahan bisa memperlambat metabolisme gula • Ikan panggang (boleh) → protein tetap baik tanpa minyak berlebih • Ikan pindang (bagus) → minim lemak, tinggi protein, lebih ramah gula darah 🍎 Buah • Salad buah (batasi) → sering ada tambahan gula/susu"
https://www.threads.com/@bloomlab.fiber/post/DTMMTnak2gQ,bloomlab.fiber,2026-01-07,"• Jus buah (boleh) → pilih tanpa gula tambahan & perhatikan porsi • Buah segar (bagus) → serat utuh bantu gula darah naik lebih stabil 🌱 Olahan tahu • Tahu goreng (batasi) → minyak bikin respon gula darah kurang ideal • Tumis tahu (boleh) → gunakan sedikit minyak • Pepes tahu (bagus) → tinggi protein, rendah lemak tambahan 🍚 Sumber karbohidrat • Nasi putih (batasi) → cepat menaikkan gula darah • Nasi merah (boleh) → serat lebih tinggi, respon gula lebih stabil"
https://www.threads.com/@bloomlab.fiber/post/DTMMTnak2gQ,bloomlab.fiber,2026-01-07,"• Nasi putih + Ricelim (bagus) → serat x lebih tinggi dari nasi putih biasa, bantu nasi lebih ramah gula darah tanpa harus stop makan nasi ✨ Intinya, diabetes bukan soal larangan total, tapi pilihan yang lebih cerdas dan konsisten. Sedikit ubah cara olah & kombinasinya, efeknya bisa jauh lebih baik untuk gula darah 🤍 Komen ""BloomLab"" untuk tips mengontrol gula darah✨ #bloomlab #ricelim #guladarah #diabetes #healthygut"
https://www.threads.com/@bloomlab.fiber/post/DTXvNktkz71,bloomlab.fiber,2026-01-11,"Kalau punya diabetes (atau sedang jaga gula darah), bukan cuma jenis makanannya yang penting, tapi juga cara olahnya. Contoh sederhananya👇🏻 🥗 Olahan ikan • Ikan goreng (batasi) → lemak tambahan bisa memperlambat metabolisme gula • Ikan panggang (boleh) → protein tetap baik tanpa minyak berlebih • Ikan pindang (bagus) → minim lemak, tinggi protein, lebih ramah gula darah"
https://www.threads.com/@bloomlab.fiber/post/DTXvNktkz71,bloomlab.fiber,2026-01-11,"🍎 Buah • Salad buah (batasi) → sering ada tambahan gula/susu • Jus buah (boleh) → pilih tanpa gula tambahan & perhatikan porsi • Buah segar (bagus) → serat utuh bantu gula darah naik lebih stabil 🌱 Olahan tahu • Tahu goreng (batasi) → minyak bikin respon gula darah kurang ideal • Tumis tahu (boleh) → gunakan sedikit minyak • Pepes tahu (bagus) → tinggi protein, rendah lemak tambahan 🍚 Sumber karbohidrat • Nasi putih (batasi) → cepat menaikkan gula darah"
https://www.threads.com/@bloomlab.fiber/post/DTXvNktkz71,bloomlab.fiber,2026-01-11,"• Nasi merah (boleh) → serat lebih tinggi, respon gula lebih stabil • Nasi putih + Ricelim (bagus) → serat x lebih tinggi dari nasi putih biasa, bantu nasi lebih ramah gula darah tanpa harus stop makan nasi ✨ Intinya, diabetes bukan soal larangan total, tapi pilihan yang lebih cerdas dan konsisten. Sedikit ubah cara olah & kombinasinya, efeknya bisa jauh lebih baik untuk gula darah 🤍 Komen ""BloomLab"" untuk tips mengontrol gula darah✨ #bloomlab #ricelim #guladarah #diabetes #healthygut"
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Gula darah kamu naik turun kayak roller coaster? Hati-hati, insulin bisa jadi kagetan. Dan kalau insulin udah nggak stabil, efek dominonya bisa ke mana-mana. Nggak cuma diabetes. Bahkan... kualitas kesehatan keturunan kamu."
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Banyak orang kira masalah gula darah itu cuma urusan “orang tua” atau “orang gemuk”. Padahal faktanya: Gula darah ugal-ugalan & insulin kagetan bisa kejadian di umur -an, dengan badan yang keliatan slim."
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Kenapa bisa gitu? Karena pola makan kita sering banget ngejailin tubuh: 🍞 Nasi putih numpuk 🍰 Roti manis, boba, cake 🍟 Cemilan tinggi tepung & gorengan ☕ Ngopi manis nyaris tiap hari Atau ikut IF-IFan (sekedar pa lama-lama tanpa merhatiin asupan gizi dan olahraga)"
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Makanan ini cepet banget ngebut naikin gula darah. Tiap kali naik, pankreas buru-buru keluarin insulin buat nurunin. Kalau ini kejadian terus, insulin jadi overwork. Lama-lama dia kena panic attack, lalu tantrum tingkat akut alias shutdown... mogok nggak mau ngehasilin insulin lagi. Soak gitu. Mati 'rasa'."
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Maksudnya gimana? Sedikit naik gula darah aja, insulin langsung dilepas banyak. Efeknya gula darah drop cepet ➔ kamu jadi craving manis lagi. Siklusnya muter gitu terus sampai kartun animasi Larva episode 😆"
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Dan kalau insulin udah tumpul (resisten), dia harus dikeluarin makin banyak biar gula darah mau nurun. Tubuh makin effort, tapi hasilnya makin nggak efektif. Hello prediabetes 👋 Assalammualikum prehipertensi Annyeonghaseyo prekolesterol Kon'nichiwa and very welcome: gangguan hormonal --- Lama-lama mereka ngajak arisan si stroke, serangan jantung, gangguan fungsi ginjal, miom, kista, bahkan kanker: ""Yuk dikocok sekarang giliran siapa?"""
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Masalahnya bukan cuma gula darah. Insulin ini punya banyak “teman kerja”. Dia ngatur: - penyimpanan lemak (visceral & subkutan), - sinyal ke ovarium (makanya PCOS sering muncul barengan insulin resistance), - bahkan ngaruh ke liver & tekanan darah."
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Gula darah ugal-ugalan bikin sistem tubuh kayak: 🚦 Lampu lalu lintas rusak. Organ-organ bingung kapan harus “jalan”, kapan “berhenti”. Hormon reproduksi pun kena imbasnya."
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Makanya banyak yang program hamil susah, haid kacau, jerawat hormonal nggak kelar-kelar… Awalnya, satu macam obat. Lama-lama, makin banyak. Kok nggak tuntas-tuntas sih? Padahal dalangnya si insulin kagetan barengan gula darah naik turun. Kenapa kayak gitu? Ada hal paliiiiiiiiiiiiing dasar yang sering banget di skip. --- Kalau kuratif mindset biasanya bakal agak alergi sama pendekatan preventif. Eh 🏃💨"
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,Ada juga yang gampang ngantuk abis makan. Atau kelaperan lagi padahal baru aja makan. Itu tubuh kamu lagi struggle jaga gula darah supaya stabil.
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Jangan mikir ini bakal kelihatan dari lab Gula Darah Puasa doang ya. Karena kadang hasil GDP normal, tapi insulin udah ngos-ngosan ngejaga biar gula darah stabil. Kalau mau adil, cek juga HbA c. Supaya bisa liat kecenderungan hari ke belakang, kita berkawan sama organ pankreas atau 'ngelawan'?"
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Terus gimana cara bantu biar insulin nggak kagetan? Balik lagi ke sini. Nah, loh 😆 🍳 Makan protein & serat lebih dulu ➔ lambat naikinnya 🚶🏻‍♀️ Jalan kaki abis makan ➔ bantu clear gula 😴 Tidur cukup ➔ kortisol stabil 🧘🏻‍♀️ Kelola stress ➔ stress bikin insulin makin dramatis --- Ouroboros kan jadinya."
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Kurangin juga: 🚫 Liquid sugar (teh manis, boba, kopi susu gula aren) 🚫 Makan tepung-tepungan tanpa pendamping serat/protein 🚫 Ngemil manis sendirian (tanpa kombinasi)"
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Intinya: Bukan kamu yang harus dikurung makan rebusan doang. *menderita banget 😭 Tapi ngerti cara urutannya, kombinasinya, dan kebiasaan ngimbanginnya. Dan ngerti dulu kenapa tubuhnya, baru deh sibukin diri makan apa. Jangan kebalik. Kalau kebalik, itu yang bikin sehat terasa mahal dan dianggap mahal. Padahal bill RS lebih mahal. Choose your mahal. LOL"
https://www.threads.com/@asgaryuk/post/DLr_CWUvjOF,asgaryuk,2025-07-04,"Pernah cek gula darah atau insulin? Atau punya cerita soal ngantuk abis makan, craving manis terus-terusan, jerawat hormonal bandel? Atau siklus haid nggak jelas? Coba share di reply. Kita bahas bareng, santai aja 🌱"
https://www.threads.com/@lillasyifa/post/DVKlB3nD3MI,lillasyifa,2026-02-25,"Sebagai pejuang diabetes, aku tau pentingnya menjaga asupan nutrisi. Makanya di bulan Ramadan yang penuh kebaikan ini, aku pengen melengkapi kebahagiaan oma & opa di panti lansia dengan menu buka puasa yang ramah buat kesehatan mereka. Bukan soal seberapa mewahnya, tapi soal perhatian kita pada kualitas hidup mereka di masa tua. Yuk, ikut berbagi perhatian untuk oma & opa lewat: kitabisa.com/berba… @kitabisacom #KitaBisa #BerbagiBarengLilla #BukaPuasaBersama"
https://www.threads.com/@lillasyifa/post/DVKlB3nD3MI,mamaowine,2026-02-25,"apakah bapak bisa ikut kak? karena bapak penderita diabetes juga, dan saat ini sedang tidak dicover bpjs karena diluar daerah cakupannya🙏🏻"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,nyitzproperty,2025-11-11,"Alhamdulillah dok Dulu gds hba c , Skrg gdp hba c , Tanpa obat"
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,_little.wing,2025-11-11,Tipsnya kak? 🥺🙏
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,nyitzproperty,2025-11-11,Berdoa Merubah pola makan dan pola hidup kak
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,julita_mangu_,2025-11-11,Makasih dok !
https://www.threads.com/@giapratamamd/post/DQ5zgoAkwKw,ais_shinziku,2025-11-13,"Dok , saya sering makan makanan manis . tp untuk makanan berat pling kali sehari . saya ibu menyusui . kemarin saya ke posyandu cek gula darah cuma mg/dL . bidannya langsung syok . karna bagi bidan itu rendah . dan posisinya dihari itu saya baru makan kue sepotong sama jamu sebotol . Apakah insulin ngirim gula ke ASI juga dok ?"
