conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
2034107554499072483,Wed Mar 18 20:20:11 +0000 2026,4,@ipunk_baik My mom. Mamah tuh tukang urut kan nah tiap ngurut ke rumah orang selalu minta minumnya teh pucuk. tiap rumah orang ya jadi kalo sehari dia ke rumah 3 orang ya 3 teh pucuk. setahunan kaya gitu everyday. diabetes deh. Alhamdulillahnya insulin cuma 3 bulan aja diet.,2034364262739800303,,ipunk_baik,in,,0,1,0,https://x.com/undefined/status/2034364262739800303,1491323409300549633,
2034362479816646795,Wed Mar 18 20:13:06 +0000 2026,1,GabiCouple ini manis terus tiap hariiii apakah tida diabetes ,2034362479816646795,,,in,,0,0,0,https://x.com/undefined/status/2034362479816646795,75943708,
2034138845495890283,Wed Mar 18 19:32:55 +0000 2026,0,@ChandraDailyVid Diabetes gatuh wkwkw,2034352368330887264,,ChandraDailyVid,in,,0,0,0,https://x.com/undefined/status/2034352368330887264,2012509677985161216,
2034106169493754122,Wed Mar 18 19:28:05 +0000 2026,0,@SiMissUU @love_channnn Dia pake Mounjaro (tirzepatide) obat suntik untuk diabetes tipe 2 yang juga bantu turunin berat badan. Dia suntik langsung di depan pintu klinik soalnya nggak sabar nunggu masuk. Pen-nya mirip insulin pen gitu.,2034351151584264620,,SiMissUU,in,,0,0,0,https://x.com/undefined/status/2034351151584264620,1720665183188922368,
2034138845495890283,Wed Mar 18 19:06:58 +0000 2026,0,@ChandraDailyVid buseet diabetes yg ada,2034345836621300143,,ChandraDailyVid,in,,0,0,0,https://x.com/undefined/status/2034345836621300143,1866751745705086976,
2032039425711227008,Wed Mar 18 18:11:06 +0000 2026,0,@manchyae aduh kalau sambil liat dd nyobain gulalinya takut kakak diabetes dehh,2034331775607210454,,manchyae,in,,0,1,0,https://x.com/undefined/status/2034331775607210454,2018826502666928128,
2034329026354102456,Wed Mar 18 18:08:24 +0000 2026,0,@anemnoia hati-hati diabetes,2034331099187527910,,anemnoia,in,,0,1,0,https://x.com/undefined/status/2034331099187527910,1741718128940507136,
2033593429616431590,Wed Mar 18 18:01:27 +0000 2026,0,@choijuliwa Ga takut diabetes? Mending ciuman.,2034329349277814974,,choijuliwa,in,,0,1,0,https://x.com/undefined/status/2034329349277814974,1360827325,
2033634833734509034,Wed Mar 18 17:26:33 +0000 2026,0,@menuembegejelek bergizi they said diabetes itu yg ada bocah2,2034320568133280042,,menuembegejelek,in,,0,0,0,https://x.com/undefined/status/2034320568133280042,1328875983290519558,
2034313171209781567,Wed Mar 18 16:57:10 +0000 2026,6,diabetes ngeri banget yatuhan plis jaga diri atau jaga awareness orangtua kalian guys,2034313171209781567,,,in,,0,2,0,https://x.com/undefined/status/2034313171209781567,1433312671546314755,
2033748767489593818,Wed Mar 18 16:46:14 +0000 2026,0,@BapakFadilLagi @Simemaki Kamu seneng ya nanti anak anak Indonesia kena diabetes dan gagal ginjal orang tua sudah mati-matian menjaga anak anak nya dari konsumsi gula dan zat zat berbahaya dari makanan UPF embege malah mencekokinya,2034310419108741606,,BapakFadilLagi,in,,0,1,0,https://x.com/undefined/status/2034310419108741606,1442083200507936772,
2034310009874702584,Wed Mar 18 16:44:36 +0000 2026,0,Innaalillahi... Info dari anaknya Pak Purbaya ternyata Pak Purbaya terkena diabetes ,2034310009874702584,,,in,,0,0,0,https://x.com/undefined/status/2034310009874702584,1248255233433546754,
2030774923543863456,Sun Mar 08 22:37:26 +0000 2026,0,jujur..... kalo liat yang kek gini terus bisa diabetes guwaaa~~ ,2030774923543863456,,,in,,0,0,0,https://x.com/undefined/status/2030774923543863456,1707665100348567552,
2030568994009391358,Sun Mar 08 22:14:47 +0000 2026,1,@muha5451 Yang penting sehat bang. Sehat itu mahal. Gigi masih utuh ga ada kolesterol n asam urat ngga diabetes itu anugrah yg luar biasa.,2030769224357134513,,innah_212,in,,0,0,0,https://x.com/undefined/status/2030769224357134513,1227084302682181632,
2030481276025831666,Sun Mar 08 22:01:49 +0000 2026,0,@burhan_infinity Saya jadi kuatir pack kasus penyakit diabetes yang dialami anak muda itu sebabnya karena ini,2030765961612333102,,burhan_infinity,in,,0,0,0,https://x.com/undefined/status/2030765961612333102,37081090,
2030456420098101554,Sun Mar 08 21:59:43 +0000 2026,0,@empty__core kena diabetes ya saya aja nggak berani minum white coffee instan apalagi yang merk TOP. manis banget itu.,2030765433109053564,,empty__core,in,,0,0,0,https://x.com/undefined/status/2030765433109053564,1646345540333105153,
2030610886222823866,Sun Mar 08 21:48:00 +0000 2026,0,@ysexy Sehari ga war gender pada diabetes kayaknya,2030762482298659132,,ysexy,in,,0,0,0,https://x.com/undefined/status/2030762482298659132,1942843074872500224,
2030303762804625472,Sun Mar 08 21:42:03 +0000 2026,0,@kurniawn036 Pernah denger bpk kandung abis cuci darah karna sakit ginjal nenek ku meninggal karna yg 1 diabetes yg 1 nya lagi ginjal juga aku cuma berdoa keturunannya sehat sehat dan panjang Umur,2030760985364222312,,hikaruyuki01,in,,0,0,1,https://x.com/undefined/status/2030760985364222312,1483477420099633152,
2030614843473178973,Sun Mar 08 20:33:50 +0000 2026,0,@yohanesssam maaf kalau km diabetes,2030743817956286551,,yohanesssam,in,,0,1,0,https://x.com/undefined/status/2030743817956286551,1973269088706420736,
2030717376736407682,Sun Mar 08 20:27:24 +0000 2026,0,@Mlu__N2 Ubani owathi amanoni adala Diabetes Mlu ,2030742200942743913,,Mlu__N2,in,,0,0,0,https://x.com/undefined/status/2030742200942743913,1208434928830046208,
2030732615469457616,Sun Mar 08 19:49:19 +0000 2026,0,3 jam grinding tapi permennya gak habis-habis anjir. Ini mah bukan Vertin doang yang diabetes gue pun kena,2030732615469457616,,,in,,0,1,0,https://x.com/undefined/status/2030732615469457616,1916730500213100544,
2030223244788187326,Sun Mar 08 19:29:08 +0000 2026,1,@draftanakunpad4 tempting bgt anjir akal akalan diabetes,2030727538268578239,,draftanakunpad4,in,,0,0,0,https://x.com/undefined/status/2030727538268578239,1255318588526903296,
2030724041301213437,Sun Mar 08 19:15:15 +0000 2026,0,yaAllah lama gue diabetes nonton polar oposite terlalu manis,2030724041301213437,,,in,,0,0,0,https://x.com/undefined/status/2030724041301213437,1472607796973563907,
2030718647514140710,Sun Mar 08 19:10:52 +0000 2026,0,@RoastedPancakez enjin da diabetes,2030722938735898818,,RoastedPancakez,in,,0,0,0,https://x.com/undefined/status/2030722938735898818,1674073846444355585,
2030719126696812891,Sun Mar 08 18:55:43 +0000 2026,0,Selalunya jenis dagu/leher berlapis ni ada diabetes takpun darah tinggi. Kalau jadi hitam berkerak tu ada insulin resistance. So amalkan gaya hidup sihat. Diet seimbang rajin brisk walk InsyaAllah boleh elakkan penyakit camtu. Pesanan kepada diri sendiri jugak.,2030719126696812891,,,in,,0,0,0,https://x.com/undefined/status/2030719126696812891,178362163,
2030715620845924835,Sun Mar 08 18:41:47 +0000 2026,0,diabetes jahat ibuku meninggal karan ini stop berlebihan sama gula ,2030715620845924835,,,in,,1,0,0,https://x.com/undefined/status/2030715620845924835,1887294579839516672,
2030392463584788802,Sun Mar 08 18:03:11 +0000 2026,0,@Reita1710 Diabetes sedang menanti,2030705906514850205,,Reita1710,in,,0,0,0,https://x.com/undefined/status/2030705906514850205,1648276264808218625,
2030703383905276221,Sun Mar 08 17:53:10 +0000 2026,1,merokok konsumsi gula begadang minum alkohol meningkatkan resiko kanker tp kanker sendiri menimpa secara acak. lain halnya dgn sakit jantung ginjal atau diabetes yg diakibatkan hal² tsb.,2030703383905276221,,,in,,0,0,0,https://x.com/undefined/status/2030703383905276221,1140873443316883456,
2030691940732395538,Sun Mar 08 17:07:41 +0000 2026,0,gue bisa diabetes nontonin nih couple berdua YOK GUE PIMPIN TEPUK SAKINAHNYA,2030691940732395538,,,in,,0,1,0,https://x.com/undefined/status/2030691940732395538,1495172671520514049,
2030687748588540061,Sun Mar 08 16:51:02 +0000 2026,0,diabetes sih yang ada https://t.co/istghcw63Z,2030687748588540061,,,in,,0,1,0,https://x.com/undefined/status/2030687748588540061,1931414596457521152,
2030687378470523300,Sun Mar 08 16:49:34 +0000 2026,0,Berharap bangetttttttt cepet selesai kl ga krn jantung yaa minimal diabetes,2030687378470523300,,,in,,0,0,0,https://x.com/undefined/status/2030687378470523300,1971972277635108866,
2038712541774594425,Mon Mar 30 22:20:13 +0000 2026,0,@vestiazeta omedettou! sweet bgt lagu-nya tanggung jawab klo pada kena diabetes ya km ,2038743123338428501,,vestiazeta,in,,0,0,0,https://x.com/undefined/status/2038743123338428501,1340546888580300801,
2038390354458915110,Mon Mar 30 21:05:53 +0000 2026,0,@Gggiyu___ jangan deh diabetes emang,2038724418763890926,,Gggiyu___,in,,0,0,0,https://x.com/undefined/status/2038724418763890926,2004805271898783745,
2038600199032148152,Mon Mar 30 20:28:10 +0000 2026,0,@nyonya_akechi awas om diabetes inget umur *padahal udah sebaya tapi manggilnya masih om wkwk*,2038714924210548764,,nyonya_akechi,in,,0,1,0,https://x.com/undefined/status/2038714924210548764,229390681,
2038657884448284812,Mon Mar 30 19:34:42 +0000 2026,0,@thediabetes_doc @MasterBolaji Na diabetes go kill you Oloriburuku alaye baje,2038701468744638648,,thediabetes_doc,in,,0,1,0,https://x.com/undefined/status/2038701468744638648,2175501622,
2038390354458915110,Mon Mar 30 19:24:12 +0000 2026,0,@Gggiyu___ Diabetes ini mah,2038698828681916549,,Gggiyu___,in,,0,0,0,https://x.com/undefined/status/2038698828681916549,1967159724413231104,
2036053306582462844,Mon Mar 30 18:42:17 +0000 2026,0,@Jaypdrk @ENHYPEN Ada biaya kompensasi sekalian gak buat pengobatan diabetes abis minum sekardus teh sisrinya....?,2038688279332352380,,Jaypdrk,in,,0,1,0,https://x.com/undefined/status/2038688279332352380,2410358209,
2036368937781449100,Mon Mar 30 18:40:36 +0000 2026,0,@Bramhanical @PTI_News @raghav_chadha Tere gharwalon ko diabetes hai usme iska kya propaganda lodu?,2038687854474457096,,Bramhanical,in,,0,0,0,https://x.com/undefined/status/2038687854474457096,1643162234682503168,
2038660864279248921,Mon Mar 30 16:53:21 +0000 2026,0,Kata gw stop anjir trend icon vs user cantik2 gila lu mau gw diabetes????,2038660864279248921,,,in,,0,3,0,https://x.com/undefined/status/2038660864279248921,1941870885952233472,
2038587272703230365,Mon Mar 30 16:45:35 +0000 2026,1,@TheCurut007 Bentar lagi diabetes trus stroke terus mati,2038658908970180916,,TheCurut007,in,,0,0,0,https://x.com/undefined/status/2038658908970180916,1856032906759811073,
2038658011170738373,Mon Mar 30 16:42:00 +0000 2026,1,Umubyibuho ukabije mu bana bato nikimwe mubintu bihangayikishije isi. Ukaba nandetse kimwe mubintu bishobora gushyira aba bana mubyago byo kuzarwara indwara zitandura kandi zidakira nka za diabetes indwara z'umutima indwara zifata mungingo ndetse nizindi.. #ChildObesity,2038658011170738373,,,in,,0,0,0,https://x.com/undefined/status/2038658011170738373,1796896088248504321,
2038657456679854292,Mon Mar 30 16:39:48 +0000 2026,1,semanis gula duh diabetes gue yonn,2038657456679854292,,,in,,0,0,0,https://x.com/undefined/status/2038657456679854292,1678384635720630274,
2038653890405753175,Mon Mar 30 16:27:03 +0000 2026,0,kyak knp yah hrs saklek bgt pdhal mah mw bulking or fat loss jg enjoy aja gtuloh. ttp bsa variasiin makanan. dn knp jga ppl are obsessed with mkanan hambar bumbu gk bkin lu tbtb gendut diabetes kolesterol hipertensi bjirr ,2038654248024695155,,oqrter,in,,0,1,0,https://x.com/undefined/status/2038654248024695155,1293349210176155648,
2038390354458915110,Mon Mar 30 16:19:45 +0000 2026,0,@Gggiyu___ Haha diabetes gak tuh ,2038652411909398946,,Gggiyu___,in,,0,0,0,https://x.com/undefined/status/2038652411909398946,1839004734872829952,
2038643925431492719,Mon Mar 30 16:18:14 +0000 2026,0,@dreamALETTA Ngeri diabetes dcc sepabrik,2038652028143190114,,dreamALETTA,in,,0,1,0,https://x.com/undefined/status/2038652028143190114,1070322225155174400,
2038648731101229270,Mon Mar 30 16:15:58 +0000 2026,0,@selfolssi diabetes kalo gini,2038651455780061277,,selfolssi,in,,0,0,0,https://x.com/undefined/status/2038651455780061277,880618595763408897,
2030316108549681337,Sat Mar 07 23:03:40 +0000 2026,60,@yaelahhje @somexthread Lebih besar kemungkinannya spt penyakit jantung dan diabetes,2030419136585863415,,yaelahhje,in,,0,1,0,https://x.com/undefined/status/2030419136585863415,166227577,
2029965267451748837,Sat Mar 07 22:36:16 +0000 2026,0,@mwalezztype @berbeesa @tanyarlfes ada aku bilang bisa buat diabetes? buat patah tulang? bisa baca ga kamu?. dan aku udah bilang suku karo terkenal etnofarmasi nya kalo gatau etnofarmasi bisa dicari tahu sendiri kan kamu PALING berpendidikan. kalo butuh jurnal silahkan cari masing masing kandungan dari tanaman-,2030412241582133729,,mwalezztype,in,,0,1,0,https://x.com/undefined/status/2030412241582133729,1648155663489728513,
2030408977104908316,Sat Mar 07 22:23:17 +0000 2026,0,ini mah kaya isi hampers thr lebaran ke karyawan anjir WKWK. lagian beneran 152 gram protein? bohong anjir. mana tinggi gula. menuju diabetes. kenapa ga pilih yang rendah gula sih??? btw minuman makanan rendah gula jg lumayan tinggi gulanya.,2030408977104908316,,,in,,0,1,0,https://x.com/undefined/status/2030408977104908316,756481739489370112,
2030343715349557528,Sat Mar 07 22:14:13 +0000 2026,0,@deculkecil bisa... bisa diabetes (kalo keseringan) namanya aja ini k-life dd tapi ga ada korea-koreanya. minuman matcha dari jepang lokasi di indonesia isinya jualan makeup fashion parfum sama dessert... mungkin k dalam k-life maksudnya kemang life,2030406692857602120,,deculkecil,in,,0,0,0,https://x.com/undefined/status/2030406692857602120,1056121485427785728,
2030254761614963172,Sat Mar 07 22:00:00 +0000 2026,0,@baikbaikboy almarhumah ibu gue meninggal karena diabetes. lahir tanggal 29 Agustus meninggal tanggal 6 Agustus.,2030403116890460219,,baikbaikboy,in,,0,0,0,https://x.com/undefined/status/2030403116890460219,2609183995,
2030402442622632443,Sat Mar 07 21:57:20 +0000 2026,0,Ramadan adalah bulan ibadah tetapi Islam juga menitikberatkan penjagaan kesihatan. Pesakit diabetes perlu lebih peka terhadap keadaan diri. Ikuti amalan penting ini #MediaSelangor #Diabetes https://t.co/CW0lwo8nxu,2030402442622632443,https://pbs.twimg.com/media/HC1wQi6aYAA19sR.jpg,,in,,0,0,0,https://x.com/undefined/status/2030402442622632443,275057058,
2029965267451748837,Sat Mar 07 21:33:53 +0000 2026,0,@OX13O4 @berbeesa @tanyarlfes Kalo memang semujarab itu menyembuhkan berbagai penyakit apalagi yang berasal dari dalam misal diabetes patah/retak tulang dalam dll-nya harusnya sudah ada berbagai penelitian dan jurnalnya juga bahkan harusnya jadi obat paten dan utama. Dikira anda doang yang berpendidikan?,2030396544684597262,,OX13O4,in,,0,2,0,https://x.com/undefined/status/2030396544684597262,1754425978007539713,
2030377596903723376,Sat Mar 07 20:18:36 +0000 2026,0,dia nih berpotensi bikin diabetes karena manisnya bahkan ngalahin gula #acikiwir #permission #attitude https://t.co/mNVOPN4RPo,2030377596903723376,https://pbs.twimg.com/media/HC1Zp16asAAHUBU.jpg,,in,,0,0,0,https://x.com/undefined/status/2030377596903723376,1353329590685454337,
2030179167669465223,Sat Mar 07 19:05:53 +0000 2026,0,@baseconvo coklat polos aja udh enakkk apalagi ditambah kacang wijen susu keju beh welkam diabetes,2030359298799542421,,baseconvo,in,,0,0,0,https://x.com/undefined/status/2030359298799542421,1960759658756628487,
2029860819207328074,Sat Mar 07 18:50:43 +0000 2026,0,@wakmieyyy @sbyfess Iki sih psti diabetes sih bjir,2030355482641412201,,wakmieyyy,in,,0,0,0,https://x.com/undefined/status/2030355482641412201,873537128637931524,
2030303762804625472,Sat Mar 07 18:41:16 +0000 2026,6,@kurniawn036 @randominnnn09 Halo! Betul sekali gambaranmu. Kanker ginjal adalah penyakit sel ginjal tumbuh abnormal jadi tumor ganas. Gagal ginjal adalah kondisi fungsi ginjal drop parah tak bisa saring darah &amp; buang limbah dengan baik (bisa akibat diabetes hipertensi atau komplikasi kanker/operasi).,2030353103212462110,,kurniawn036,in,,0,1,0,https://x.com/undefined/status/2030353103212462110,1720665183188922368,
2030328669819023599,Sat Mar 07 18:12:24 +0000 2026,0,@arthitthesun apa mau dikhawatirin sama org yg kerjanya makan terbul lebih mengkhawatirkan dia karna otw diabetes,2030345838455857248,,arthitthesun,in,,0,0,0,https://x.com/undefined/status/2030345838455857248,1113656833,
2030340077021454491,Sat Mar 07 18:10:25 +0000 2026,0,@unchainment haaa kamu mau aku menjadi dia? diabetes? iyaaa? tegaa? katanya mau aku bahagia?,2030345338096361569,,unchainment,in,,0,1,0,https://x.com/undefined/status/2030345338096361569,1319913034005893120,
2030103628921573423,Sat Mar 07 18:09:48 +0000 2026,0,@RagilSemar OJK BI LPS Menkeu DNKK. Gejala: - Diabetes Insipidus - Hipertensi Politik - Asam Urat Program Komorbiditas birokrasi level akut. Awas stroke,2030345185755086849,,RagilSemar,in,,0,0,0,https://x.com/undefined/status/2030345185755086849,952430549372616704,
2028427405371834655,Sat Mar 07 17:54:59 +0000 2026,0,@mioommyy Takut kena diabetes kemanisan inimah ,2030341453579460690,,mioommyy,in,,0,0,0,https://x.com/undefined/status/2030341453579460690,2016394804624818177,
2030043119786545240,Sat Mar 07 17:33:30 +0000 2026,0,@safira_300 Wkwk diabetes gak tuh,2030336048602218857,,safira_300,in,,0,0,0,https://x.com/undefined/status/2030336048602218857,2015678415098281984,
2030330135598284994,Sat Mar 07 17:10:00 +0000 2026,0,mudah bila ada mesin cek gula ni kat rumah #glucosetest #glucosemeter #glucosemonitor #kencingmanis #diabetes https://t.co/VOvWDoQqxv https://t.co/97ZH7SSznK,2030330135598284994,https://pbs.twimg.com/ext_tw_video_thumb/2030330089968381952/pu/img/jwII6KfX6z6tbvZB.jpg,,in,,0,0,0,https://x.com/undefined/status/2030330135598284994,1960048208371208192,
2030178221434753397,Sat Mar 07 16:59:52 +0000 2026,0,@Evandrousz Jangan banyak banyak nanti diabetes..,2030327585125929421,,Evandrousz,in,,0,0,0,https://x.com/undefined/status/2030327585125929421,2017604102352736261,
2030242041897316670,Sat Mar 07 16:58:19 +0000 2026,1,@3s_VeeTgrJkt Mungkin saja meskipun kecil. Misalnya yang laki-laki gay atau lagi kena diabetes melitus sehingga impoten atau bahkan dua-duanya.,2030327196116795438,,3s_VeeTgrJkt,in,,0,0,0,https://x.com/undefined/status/2030327196116795438,1313689536,
2037318536188878999,Thu Mar 26 23:59:25 +0000 2026,7,You mean bangka panjang sampe diabetes? Ga boleh sering² y minum juice repack begini u bisa cari alternatif pake Greek yogurt buat probiotikny sama beberapa buah yg fresh like berries dan emang mahal tp gpp la,2037318536188878999,,,in,,0,1,1,https://x.com/undefined/status/2037318536188878999,2018925432117276672,
2037318513254383842,Thu Mar 26 23:59:19 +0000 2026,0,gulanya 19gr njir 10th lagi lu diabetes ,2037318513254383842,,,in,,0,0,0,https://x.com/undefined/status/2037318513254383842,742083650,
2037135714694160719,Thu Mar 26 23:44:19 +0000 2026,1,@palupi_safitri Diabetes komplikasi jantung dan saraf. Buat berjalan telapak kaki sakit ( clekit 2 kesemutan kebad2) Yg bengkak itu jantung https://t.co/hAYLZ04Xjj,2037314737999143220,https://pbs.twimg.com/media/HEX-8xwa8AAfCPg.jpg,palupi_safitri,in,,0,1,0,https://x.com/undefined/status/2037314737999143220,1803816737831559168,
2037117414383772083,Thu Mar 26 23:40:57 +0000 2026,0,@stargaezingg manis banget. lama-lama gue bisa diabetes klo gini,2037313888140866008,,stargaezingg,in,,0,0,0,https://x.com/undefined/status/2037313888140866008,1963748720035672064,
2037313705403433467,Thu Mar 26 23:40:13 +0000 2026,1,Is 59 Blood Sugar Dangerous? Ketosis vs Diabetes #BloodSugar #HealthTips https://t.co/Z0KcbAnnkt via @YouTube,2037313705403433467,,,in,,0,0,0,https://x.com/undefined/status/2037313705403433467,2006747650020753408,
